id,name,prob
12,SRA1,0.9934545093292668
437,NEBL,0.9954056507232978
489,TXNRD2,0.9940297275498645
515,RBCK1,0.994089344757713
1000,CHRM2,0.9942192604431206
1413,DNAJC19,0.9957986671103232
1511,CPT2,0.9807435708282575
1588,CRYAB,0.9963805195098165
1666,ADRA1D,0.9959923033185178
1693,ADRA1B,0.9960675717010906
1722,NKX2-5,0.9928847506130011
1733,ADRA1A,0.9959685107398502
1739,CTF1,0.9946046507315249
1807,CXADR,0.9936515710045556
1815,ADRB1,0.995665630008651
1835,ADRB2,0.9944700639635836
1855,ADRB3,0.9972899314570884
1959,ACE,0.9969983962358482
2005,DES,0.9928080054337484
2070,DMD,0.9929481360691345
2128,DSC2,0.9960513521699546
2133,DSG2,0.9955564454451604
2137,DSP,0.9941811179651908
2141,DTNA,0.9961360820292792
2216,EGFR,0.9943645485198384
2291,EMD,0.9928250792688273
2376,EYA4,0.9954294239915478
2390,ESR1,0.993853785261587
2530,FKTN,0.9937835814267386
2586,FHL1,0.9967751962934904
2587,FHL2,0.9947137089476926
2619,DOLK,0.9938154077825767
2715,FOXD4,0.9950089712867021
2885,FLNC,0.9950437370055035
2924,SYNE2,0.9948883609433817
3012,SYNM,0.9942054261122848
3017,SYNE1,0.9944092727679043
3139,NNT,0.9954679188321784
3256,FXN,0.99125403332521
3649,GATA4,0.9930730988379026
3674,GBE1,0.9955191959656213
3732,MSTN,0.9947172074417215
3788,GJA1,0.9928038201956977
3811,ACAD8,0.9950150029690302
3822,ANKRD1,0.9928184956026835
3860,HSPB7,0.9947376254274773
3879,GLA,0.9936138991390825
3916,RBMXL2,0.9903950238595929
3924,PDLIM3,0.99998608552639
3938,RBMX,0.9962981016538673
4186,ACAD9,0.9959838393094442
4228,NR3C1,0.9935251393539379
4255,SLC25A4,0.9966756263277968
4376,GYG1,0.9938619527149164
4499,HFE,0.9952052225375423
4900,IL6,0.9930037546022076
4935,ILK,0.9959426565396605
4950,INS,0.9928048479436601
5031,JUP,0.9939087411480475
5206,LAMA2,0.9940589482695794
5208,LAMA4,0.9962690497096044
5220,LAMP2,0.9965211156877017
5274,LMNA,0.9928102268758963
5507,NR3C2,0.9999825431427357
5635,MYBPC3,0.9938195070570526
5649,MYH6,0.9930049128311116
5650,MYH7,0.9945997115535042
5657,MYL2,0.9928191803099735
5658,MYL3,0.9892296288767884
5786,NFKB1,0.9952040550484126
5854,NPPA,0.996822414544675
6343,PRKAG2,0.9971757862859851
6598,PGM1,0.9968580863074566
6663,PKP2,0.9939627799033507
6703,PLN,0.9937308699534652
6788,POLG,0.9959361459817418
6798,DPM3,0.9974160439462413
6881,NDUFB11,0.9958749584398625
7599,AGK,0.9957030289303892
7866,PSEN1,0.9967961617795426
7867,PSEN2,0.9961721357875386
8010,TBX20,0.9932329799846856
8143,PTGS2,0.9928231113490327
8181,AARS2,0.9958588288973942
8200,MIB1,0.9789963623173975
8335,GATAD1,0.9957590077289377
8342,PTPN11,0.9938995316425608
8479,RAF1,0.9941379222623563
8596,RIT1,0.9931757839242104
8789,RYR2,0.9947096197371192
8838,SCN5A,0.9949653730317128
8884,SDHA,0.993732041400936
9037,SGCA,0.9951826228166242
9048,SGCB,0.9956690726813491
9051,SGCD,0.9954351519984951
