id,name,prob
12,SRA1,0.999991195789925
437,NEBL,0.9951498986675393
489,TXNRD2,0.9928966489931899
515,RBCK1,0.9936535560785938
1000,CHRM2,0.9912362415407352
1413,DNAJC19,0.994302760449703
1511,CPT2,0.9935698775370121
1588,CRYAB,0.9914666597448368
1666,ADRA1D,0.9928252797294669
1693,ADRA1B,0.9912504731216553
1722,NKX2-5,0.9951117557027573
1733,ADRA1A,0.9927976377176777
1739,CTF1,0.9912547292496278
1807,CXADR,0.9946279743469688
1815,ADRB1,0.9914899456805487
1835,ADRB2,0.9912525647520429
1855,ADRB3,0.9912509252132646
1959,ACE,0.9912696044012005
2005,DES,0.9954757885012914
2070,DMD,0.9954044713219248
2128,DSC2,0.9933968832358403
2133,DSG2,0.9912688698112994
2137,DSP,0.9945163036341574
2141,DTNA,0.9912574600683931
2216,EGFR,0.9937815213350124
2291,EMD,0.9948164417942471
2376,EYA4,0.9937641905116996
2390,ESR1,0.9932931747252249
2530,FKTN,0.9912437218144493
2586,FHL1,0.9999917540139754
2587,FHL2,0.9938917531245132
2619,DOLK,0.9931061209339246
2715,FOXD4,0.9934890052462358
2885,FLNC,0.9912494005515299
2924,SYNE2,0.9910376215344769
3012,SYNM,0.9922746703255565
3017,SYNE1,0.9913555235914782
3139,NNT,0.9956125845394198
3256,FXN,0.9921497285713458
3649,GATA4,0.994126662012435
3674,GBE1,0.9912527202606783
3732,MSTN,0.9939412365536789
3788,GJA1,0.9970220302593119
3811,ACAD8,0.9934807618353025
3822,ANKRD1,0.99425261538716
3860,HSPB7,0.9912540360215637
3879,GLA,0.9952427763694143
3916,RBMXL2,0.9918382206140969
3924,PDLIM3,0.9938756253552583
3938,RBMX,0.994754125588185
4186,ACAD9,0.9921019814090425
4228,NR3C1,0.9934202373326694
4255,SLC25A4,0.9948230173327984
4376,GYG1,0.9944692564053684
4499,HFE,0.9935288774695492
4900,IL6,0.99272860510777
4935,ILK,0.9920161546581847
4950,INS,0.9912842586234901
5031,JUP,0.9945460848299924
5206,LAMA2,0.9945953334145688
5208,LAMA4,0.9943876714194695
5220,LAMP2,0.9863081320225952
5274,LMNA,0.9925954782208513
5507,NR3C2,0.9929084032687613
5635,MYBPC3,0.9948650296691159
5649,MYH6,0.9949184768390975
5650,MYH7,0.9946184969311617
5657,MYL2,0.9948563184699754
5658,MYL3,0.9961546853235723
5786,NFKB1,0.9946675751757312
5854,NPPA,0.9999942531723593
6343,PRKAG2,0.9900780564513207
6598,PGM1,0.9914158855222297
6663,PKP2,0.9958490146973996
6703,PLN,0.9934924523601868
6788,POLG,0.9941155180172533
6798,DPM3,0.994913440199351
6881,NDUFB11,0.99195932328705
7599,AGK,0.9952931398035584
7866,PSEN1,0.991240994344901
7867,PSEN2,0.9912547917983446
8010,TBX20,0.9921232939776966
8143,PTGS2,0.992816179143793
8181,AARS2,0.9929039889594269
8200,MIB1,0.9948326478370593
8335,GATAD1,0.9912525849099856
8342,PTPN11,0.9909154369033311
8479,RAF1,0.994043607325365
8596,RIT1,0.9922005991987446
8789,RYR2,0.9897611138295322
8838,SCN5A,0.9935303897748823
8884,SDHA,0.995205367703337
9037,SGCA,0.9947135367359835
9048,SGCB,0.9918906289927274
9051,SGCD,0.9939859012571896
9291,SLC22A5,0.9920047707509362
9369,SOD1,0.9930633440085505
9376,SOS1,0.9999895921606343
9578,TAZ,0.9912475419591978
9587,TBX5,0.9915983012845725
9640,ACTC1,0.9951995626793687
9671,TGFB3,0.9912662736157305
9736,TMPO,0.9912562483528744
9751,TNNC1,0.9952326685235349
9754,TNNI3,0.9948550635982971
9756,TNNT2,0.9945537104588179
9769,TP53,0.9928103217681082
9780,TPM1,0.995083803906896
9840,TTN,0.9967186992445638
9843,TTR,0.9962921003840627
9949,VCL,0.9947333840799791
10004,XK,0.993350241717946
10041,CNBP,0.9912547923161689
10106,ZBTB17,0.9999921641666263
10175,ALMS1,0.9921170402086553
10285,FKRP,0.9921880021423382
10310,TMEM43,0.9916383229124726
10701,CSRP3,0.9939317218942524
10832,CAMK2D,0.9919797235879105
11182,LTBP4,0.9953504305718077
11293,HOPX,0.9939677206730925
11331,MYPN,0.9928323059161689
11507,MYLK2,0.9912503502802109
11550,TCAP,0.9953187455292922
11573,CAV3,0.9918523855284164
11574,TNFSF11,0.9904874757714437
11621,PDE5A,0.9915212022045893
11741,ACTN2,0.9924963282879758
12102,NEXN,0.9927246437112427
12117,IL1RL1,0.9918105585431275
12241,SHKBP1,0.9921337503755372
12487,BAG3,0.9912480934528313
12893,ABCC9,0.9923587764647867
12987,BEST1,0.9912468346459092
13487,LDB3,0.994077696322326
13488,LEP,0.9922496382642353
13535,MT-CO3,0.9931704950403232
13537,MT-ND1,0.9924328382796895
13538,MT-ND2,0.9946580298132528
13547,MYOM1,0.9945956790528915
13549,MYOZ2,0.9937714729217764
13624,PLEC1,0.9913757146077253
13628,PLEKHM2,0.9912472813752535
13714,SGCG,0.9935387960764362
14912,FHOD3,0.9934523843624314
15252,JPH2,0.9953509201156366
15644,MT-ATP6,0.9912686569460948
15645,MT-ATP8,0.9936112657494394
15646,MT-CO1,0.9948596922526803
15647,MT-CO2,0.9938009392176682
15648,MT-CYB,0.9912690116053519
15655,MT-ND3,0.9912452990494786
15656,MT-ND4L,0.9929561433341532
15657,MT-ND4,0.9921564778857384
15658,MT-ND5,0.9922366474381769
15659,MT-ND6,0.9912443171719744
16039,RBM20,0.9902108764804958
16853,FPGT-TNNI3K,0.9912527305743202
17494,PRDM16,0.9920097073871423
17785,XYLT1,0.9889135513863068
856,FGFR1OP,0.9883108193905396
15595,MLKL,0.9892903383848115
2739,SPEN,0.9911025352224715
4235,UBE2T,0.9892903383848113
6344,POLK,0.9890307386703105
10643,RUFY1,0.9892903383848115
10837,TIGD6,0.9892903383848113
18059,XIRP2,0.9884899280516317
1437,SCLT1,0.9894416974795662
1653,MIPOL1,0.9913130509233151
1657,CEP128,0.9917224620735758
18060,XIRP1,0.9884899280516318
2036,FAM9B,0.9891920485891142
3051,ZDHHC17,0.9940808236316294
3355,NUTM1,0.9913130509233152
7589,CARKD,0.9913130509233151
9021,GMCL1,0.991267997072661
9094,CCDC136,0.9913130509233153
10669,MED28,0.9921615728538129
11263,LZTS2,0.9913130509233153
11316,ZGPAT,0.9913130509233152
11335,TRIM55,0.9934532199834499
11336,TRIM63,0.9940548802551533
12217,ZNF764,0.9913130509233152
1544,FOXR2,0.990855723257115
2776,NCOA6,0.9972435665292176
4332,CYP2S1,0.984512141833364
6109,NDUFA13,0.9908797374646937
8031,PNPLA2,0.9894240547565323
686,MALT1,0.989791356094394
1119,UHRF2,0.9890487783022508
15843,OTUD6A,0.989791356094394
1731,UBE2U,0.9888913340147627
2297,TRIM65,0.9890487783022508
2828,TAB2,0.9999835868993605
3175,DDX58,0.9896750848184575
3191,MKRN2,0.989791356094394
3361,TAB3,0.9999835868993605
3427,USP49,0.989791356094394
3463,NDUFAF3,0.9907278430903304
3799,USP21,0.9893960952248987
3948,UBE2S,0.9905874596865375
3953,RABGEF1,0.9999867771176343
18092,TRIML1,0.989791356094394
6237,RNF181,0.9912623645549008
6322,UCHL5,0.9908500831699106
6458,UBE2D4,0.9888913340147626
7180,RNF31,0.9969705731193247
8060,SMURF1,0.996760381254637
8910,FKBPL,0.9999922473536249
8952,NOD2,0.9910005021265653
10203,OTUB2,0.9999922473536249
10824,TSSK3,0.989791356094394
10853,SHARPIN,0.9999831962444676
11333,USP32,0.989791356094394
11933,OTULIN,0.9880506056516468
12311,SYCE1,0.9912272773495818
2261,ELAVL1,0.015840856698232427
8970,SET,0.6509539616641115
12663,GPRASP1,0.13310891674170744
1834,SLC2A12,0.9880864314636696
2505,SLC39A12,0.9917556484890948
3351,MFSD8,0.9937514823078317
370,TOMM40,0.9896812298970412
530,ATP5L,0.9905725920156198
1101,PTPMT1,0.9863722361790813
1530,ATF6B,0.9930441629454675
3570,ARHGEF26,0.9930441629454674
3836,UQCRQ,0.9909796148813633
4001,GNAS,0.985356130347844
17973,C17orf89,0.9930441629454675
4481,HCCS,0.9930441629454675
4754,OXLD1,0.9939407345506205
4757,ICT1,0.9922027134595188
5419,MCL1,0.9890373552194198
5712,NDUFA4,0.9593710593762571
5738,NDUFS3,0.9677137003017323
6124,SCCPDH,0.9895637381290475
7104,TMEM70,0.9867506903439439
7258,RNMTL1,0.9905725920156199
7985,ADCK3,0.9905725920156198
7997,COQ9,0.9920981706874678
17033,MCUR1,0.9930441629454673
10335,C2orf47,0.9930441629454675
10859,FAHD1,0.9930441629454673
11256,C15orf48,0.990847173955061
18305,CASP12,0.9906888550717586
124,G3BP1,0.9970047932969153
288,TFG,0.9908233117149099
772,CCDC85B,0.9906888550717586
941,DDX20,0.9907442890684728
1037,ACOT7,0.9889494487691274
1089,LENG8,0.9912953707024705
15232,IQGAP3,0.9900249619102899
16636,ASB5,0.9906888550717586
1578,SMCR8,0.9906888550717586
1589,CRYBA1,0.9906888550717586
1594,CRYBB2,0.9906888550717585
1599,CRYGC,0.9906888550717587
18304,CRYGD,0.9906888550717586
1606,CRYGS,0.9906888550717587
1611,CS,0.9906888550717587
1754,CTNNB1,0.9906888550717587
2507,HNRNPUL2,0.9906888550717585
2513,FCGR2A,0.9906888550717585
2525,RBM24,0.9922030583593502
2561,FGF2,0.9907442890684728
2740,FBXO21,0.9887472405446037
3004,NEDD4L,0.9900293135617997
3294,ADAM2,0.9906888550717586
3678,HSPB8,0.9999853111032695
3745,GFAP,0.9921249472286666
3878,PRELID1,0.9906888550717586
4430,TNPO2,0.9903662555911404
4470,HBA1,0.9907442890684728
4488,HDAC1,0.9971285594534126
4597,CCDC85C,0.9906888550717586
4697,HSPA4,0.9999817992950891
4705,HSPB1,0.9974533743896623
4706,HSPB2,0.9912829049382699
15382,KRTAP8-1,0.9906888550717585
15360,KRTAP19-5,0.9906888550717585
5205,LALBA,0.9906888550717586
5332,LYZ,0.9999913166850011
5347,SMAD4,0.9973311722097972
5386,MAP1B,0.9906888550717585
5394,MAS1,0.9907442890684728
5433,MDH2,0.9906888550717587
13518,MIP,0.9898620628636388
5757,NEFL,0.9913996231339304
5800,NGF,0.99002496191029
5997,GEMIN4,0.9903060228187405
6006,PARK2,0.9910718939438634
6107,FCF1,0.9917240176399934
6439,TRIM33,0.9906888550717586
6496,OAZ3,0.9922030583593503
6645,PI4KA,0.9921916060709115
17497,PRKAG3,0.9913471546388138
7019,CC2D1A,0.9906888550717585
