id,name,prob
12,SRA1,0.999999366893525
437,NEBL,0.9999969772616696
489,TXNRD2,0.9894702646407323
515,RBCK1,0.9999944001615145
1000,CHRM2,0.98095121004928
1413,DNAJC19,0.9941370686350037
1511,CPT2,0.992170394766813
1588,CRYAB,0.9957376387450102
1666,ADRA1D,0.9999951647408332
1693,ADRA1B,0.9926985961830418
1722,NKX2-5,0.9895094253512472
1733,ADRA1A,0.9894384008102378
1739,CTF1,0.9894632902557449
1807,CXADR,0.9967436808554259
1815,ADRB1,0.9902665959699208
1835,ADRB2,0.994220256731086
1855,ADRB3,0.9930710721282989
1959,ACE,0.9894092781415322
2005,DES,0.9999956286347726
2070,DMD,0.9947521911706377
2128,DSC2,0.9860910612984991
2133,DSG2,0.99998251688008
2137,DSP,0.9999941780431049
2141,DTNA,0.9952030986447716
2216,EGFR,0.9894505244749828
2291,EMD,0.9920254290357952
2376,EYA4,0.9894553562183172
2390,ESR1,0.9894141548935919
2530,FKTN,0.999986200723833
2586,FHL1,0.993026115540913
2587,FHL2,0.9999858356663436
2619,DOLK,0.9999965777167807
2715,FOXD4,0.9848008124048274
2885,FLNC,0.9894235507487232
2924,SYNE2,0.9970291177145428
3012,SYNM,0.9894653009359373
3017,SYNE1,0.9974340976242628
3139,NNT,0.9928505607207753
3256,FXN,0.9952071436230866
3649,GATA4,0.9917486940533549
3674,GBE1,0.9964432047944773
3732,MSTN,0.9999898303973422
3788,GJA1,0.9798736146863216
3811,ACAD8,0.993172870209887
3822,ANKRD1,0.9999828587149309
3860,HSPB7,0.9851122524865336
3879,GLA,0.9999923346543503
3916,RBMXL2,0.9771963882623623
3924,PDLIM3,0.9999999967745833
3938,RBMX,0.9968312859205136
4186,ACAD9,0.994835922511966
4228,NR3C1,0.9894481760139507
4255,SLC25A4,0.9909504213889285
4376,GYG1,0.9999808431525036
4499,HFE,0.9999859667854591
4900,IL6,0.9917150673846014
4935,ILK,0.994053291906566
4950,INS,0.927886381148427
5031,JUP,0.9945325011823941
5206,LAMA2,0.9894357877396254
5208,LAMA4,0.986008240464935
5220,LAMP2,0.9970184624247621
5274,LMNA,0.9894537390728337
